id,metadataid,satelliteid,sensorid,productid,imagingmode,sceneid,productlevel,cloudpercent,scenetime,strip,orbit,imagegsd,dataarchivedir,geom,satellitetype,sublevel,browsefilelocation,thumbfilelocation,satellite_sensor,stationlongi1,stationlati1,stationheigh1,starttime,endtime,rollsatelliteangle,pitchsatelliteangle,productname,bandsid,datasetid,orbitaccuracy,subsensorlist,areaname
61b37a73-f8f4-30ca-8f5d-f3d2f1c312cc,GF1B-PMS-LEVEL1A-1228087699,GF1B,PMS,1228087699,,735805,1,5,2022-01-16,131423,20466,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220116/GF1B_PMS_E105.1_N18.5_20220116_L1A1228087699.tar.gz,"POLYGON((104.889488 18.854986,105.502969 18.731496,105.370138 18.137627,104.758761 18.260953,104.889488 18.854986))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220116/GF1B_PMS_E105.1_N18.5_20220116_L1A1228087699.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220116/GF1B_PMS_E105.1_N18.5_20220116_L1A1228087699_thumb.jpg,GF1B_PMS,,,,2022-01-16T03:51:23.000+0000,2022-01-16T03:51:33.000+0000,0.024915,-0.029121,,,,,,
8399773a-c2d8-bc1b-77ea-17a5ba2f5c30,GF1B-PMS-LEVEL1A-1228087643,GF1B,PMS,1228087643,,735804,1,11,2022-01-16,131423,20466,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220116/GF1B_PMS_E105.3_N19.1_20220116_L1A1228087643.tar.gz,"POLYGON((105.013001 19.414203,105.62874 19.290514,105.495255 18.696649,104.881699 18.82017,105.013001 19.414203))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220116/GF1B_PMS_E105.3_N19.1_20220116_L1A1228087643.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220116/GF1B_PMS_E105.3_N19.1_20220116_L1A1228087643_thumb.jpg,GF1B_PMS,,,,2022-01-16T03:51:14.000+0000,2022-01-16T03:51:24.000+0000,0.025013,-0.029302,,,,,,
856eeffa-871a-e9f1-25c7-9927d6bffd28,GF1B-PMS-LEVEL1A-1228087665,GF1B,PMS,1228087665,,735802,1,26,2022-01-16,131423,20466,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220116/GF1B_PMS_E105.5_N20.2_20220116_L1A1228087665.tar.gz,"POLYGON((105.261801 20.532677,105.882094 20.408609,105.747374 19.815307,105.129422 19.939193,105.261801 20.532677))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220116/GF1B_PMS_E105.5_N20.2_20220116_L1A1228087665.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220116/GF1B_PMS_E105.5_N20.2_20220116_L1A1228087665_thumb.jpg,GF1B_PMS,,,,2022-01-16T03:50:56.000+0000,2022-01-16T03:51:05.000+0000,0.024695,-0.029503,,,,,,
c89c7c32-c943-e441-7674-9b625757c46f,GF1B-PMS-LEVEL1A-1228087671,GF1B,PMS,1228087671,,735801,1,35,2022-01-16,131423,20466,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220116/GF1B_PMS_E105.6_N20.7_20220116_L1A1228087671.tar.gz,"POLYGON((105.387265 21.091975,106.009689 20.967755,105.874239 20.374478,105.254235 20.498504,105.387265 21.091975))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220116/GF1B_PMS_E105.6_N20.7_20220116_L1A1228087671.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220116/GF1B_PMS_E105.6_N20.7_20220116_L1A1228087671_thumb.jpg,GF1B_PMS,,,,2022-01-16T03:50:47.000+0000,2022-01-16T03:50:56.000+0000,0.024398,-0.029703,,,,,,
464250b2-39bc-1c18-67d6-41d504981e76,GF1B-PMS-LEVEL1A-1228084588,GF1B,PMS,1228084588,,732709,1,54,2022-01-08,131310,20348,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220108/GF1B_PMS_E104.3_N20.2_20220108_L1A1228084588.tar.gz,"POLYGON((104.067542 20.534215,104.68739 20.410236,104.552636 19.816963,103.935142 19.940756,104.067542 20.534215))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220108/GF1B_PMS_E104.3_N20.2_20220108_L1A1228084588.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220108/GF1B_PMS_E104.3_N20.2_20220108_L1A1228084588_thumb.jpg,GF1B_PMS,,,,2022-01-08T03:55:52.000+0000,2022-01-08T03:56:02.000+0000,0.024034,-0.015853,,,,,,
0c9e5960-5ef0-ae5a-ec8c-3e8476e1fc56,GF1B-PMS-LEVEL1A-1228082748,GF1B,PMS,1228082748,,730796,1,19,2022-01-04,131244,20289,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E105.1_N26.3_20220104_L1A1228082748.tar.gz,"POLYGON((104.873625 26.679508,105.523071 26.553077,105.378964 25.961183,104.732842 26.087332,104.873625 26.679508))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E105.1_N26.3_20220104_L1A1228082748.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E105.1_N26.3_20220104_L1A1228082748_thumb.jpg,GF1B_PMS,,,,2022-01-04T03:56:44.000+0000,2022-01-04T03:56:53.000+0000,0.024805,-0.019031,,,,,,
1fe1cda9-c5b4-c086-aaf1-e33301e8dc21,GF1B-PMS-LEVEL1A-1228082753,GF1B,PMS,1228082753,,730798,1,4,2022-01-04,131244,20289,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E104.9_N25.2_20220104_L1A1228082753.tar.gz,"POLYGON((104.609017 25.563282,105.252255 25.437385,105.110044 24.844882,104.469943 24.970513,104.609017 25.563282))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E104.9_N25.2_20220104_L1A1228082753.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E104.9_N25.2_20220104_L1A1228082753_thumb.jpg,GF1B_PMS,,,,2022-01-04T03:57:02.000+0000,2022-01-04T03:57:12.000+0000,0.024108,-0.020276,,,,,,
2d18927a-2b5f-bc2a-9508-b6eec3321e2e,GF1B-PMS-LEVEL1A-1228082769,GF1B,PMS,1228082769,,730801,1,5,2022-01-04,131244,20289,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E104.5_N23.5_20220104_L1A1228082769.tar.gz,"POLYGON((104.218184 23.887514,104.852828 23.762336,104.713402 23.169855,104.081619 23.294794,104.218184 23.887514))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E104.5_N23.5_20220104_L1A1228082769.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E104.5_N23.5_20220104_L1A1228082769_thumb.jpg,GF1B_PMS,,,,2022-01-04T03:57:29.000+0000,2022-01-04T03:57:39.000+0000,0.024295,-0.018561,,,,,,
ab41bd15-7a61-b440-e212-ea31bdacbbbc,GF1B-PMS-LEVEL1A-1228082773,GF1B,PMS,1228082773,,730799,1,14,2022-01-04,131244,20289,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E104.7_N24.6_20220104_L1A1228082773.tar.gz,"POLYGON((104.478066 25.005001,105.118234 24.879376,104.976898 24.286522,104.339776 24.411891,104.478066 25.005001))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E104.7_N24.6_20220104_L1A1228082773.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E104.7_N24.6_20220104_L1A1228082773_thumb.jpg,GF1B_PMS,,,,2022-01-04T03:57:11.000+0000,2022-01-04T03:57:21.000+0000,0.024313,-0.019456,,,,,,
c48bb2ef-ebee-ea6d-998d-edd65ab6f17f,GF1B-PMS-LEVEL1A-1228082727,GF1B,PMS,1228082727,,730800,1,4,2022-01-04,131244,20289,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E104.6_N24.1_20220104_L1A1228082727.tar.gz,"POLYGON((104.347624 24.446349,104.985222 24.320906,104.844952 23.7286,104.210306 23.853796,104.347624 24.446349))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E104.6_N24.1_20220104_L1A1228082727.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E104.6_N24.1_20220104_L1A1228082727_thumb.jpg,GF1B_PMS,,,,2022-01-04T03:57:20.000+0000,2022-01-04T03:57:30.000+0000,0.024409,-0.018789,,,,,,
de08a859-0337-38f4-5ad0-4f2bd0d30324,GF1B-PMS-LEVEL1A-1228082741,GF1B,PMS,1228082741,,730803,1,47,2022-01-04,131244,20289,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E104.2_N22.4_20220104_L1A1228082741.tar.gz,"POLYGON((103.961219 22.770269,104.591097 22.645424,104.453206 22.052043,103.826022 22.176665,103.961219 22.770269))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E104.2_N22.4_20220104_L1A1228082741.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E104.2_N22.4_20220104_L1A1228082741_thumb.jpg,GF1B_PMS,,,,2022-01-04T03:57:48.000+0000,2022-01-04T03:57:57.000+0000,0.024638,-0.018716,,,,,,
e29efbf7-2dcb-9e31-8781-1ac67a0a01c4,GF1B-PMS-LEVEL1A-1228082778,GF1B,PMS,1228082778,,730802,1,34,2022-01-04,131244,20289,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E104.3_N23.0_20220104_L1A1228082778.tar.gz,"POLYGON((104.089378 23.328941,104.721489 23.203957,104.582963 22.611356,103.953628 22.736111,104.089378 23.328941))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E104.3_N23.0_20220104_L1A1228082778.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E104.3_N23.0_20220104_L1A1228082778_thumb.jpg,GF1B_PMS,,,,2022-01-04T03:57:39.000+0000,2022-01-04T03:57:48.000+0000,0.024416,-0.018649,,,,,,
f597538c-0412-bea8-88df-e22a54573486,GF1B-PMS-LEVEL1A-1228082749,GF1B,PMS,1228082749,,730795,1,35,2022-01-04,131244,20289,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E105.3_N26.9_20220104_L1A1228082749.tar.gz,"POLYGON((105.007476 27.237739,105.65984 27.111085,105.514574 26.518974,104.865631 26.645329,105.007476 27.237739))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E105.3_N26.9_20220104_L1A1228082749.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E105.3_N26.9_20220104_L1A1228082749_thumb.jpg,GF1B_PMS,,,,2022-01-04T03:56:35.000+0000,2022-01-04T03:56:44.000+0000,0.024745,-0.018974,,,,,,
fc9a00df-08b3-dd33-3f1c-8e1ae5be5e67,GF1B-PMS-LEVEL1A-1228082752,GF1B,PMS,1228082752,,730797,1,4,2022-01-04,131244,20289,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E105.0_N25.8_20220104_L1A1228082752.tar.gz,"POLYGON((104.741052 26.121718,105.38727 25.995572,105.243993 25.403218,104.601005 25.529086,104.741052 26.121718))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E105.0_N25.8_20220104_L1A1228082752.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220104/GF1B_PMS_E105.0_N25.8_20220104_L1A1228082752_thumb.jpg,GF1B_PMS,,,,2022-01-04T03:56:53.000+0000,2022-01-04T03:57:03.000+0000,0.024586,-0.019878,,,,,,
0c22f357-23c3-6069-7611-7529ef12e488,GF1B-PMS-LEVEL1A-1228082150,GF1B,PMS,1228082150,,730270,1,7,2022-01-03,131228,20274,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220103/GF1B_PMS_E109.5_N19.6_20220103_L1A1228082150.tar.gz,"POLYGON((109.277073 19.974742,109.89594 19.850672,109.761733 19.256867,109.145152 19.380753,109.277073 19.974742))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220103/GF1B_PMS_E109.5_N19.6_20220103_L1A1228082150.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220103/GF1B_PMS_E109.5_N19.6_20220103_L1A1228082150_thumb.jpg,GF1B_PMS,,,,2022-01-03T03:34:47.000+0000,2022-01-03T03:34:57.000+0000,0.024336,-0.020877,,,,,,
2b8644f8-f390-0725-8c02-20b575fc6fcc,GF1B-PMS-LEVEL1A-1228082098,GF1B,PMS,1228082098,,730268,1,7,2022-01-03,131228,20274,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220103/GF1B_PMS_E109.8_N20.7_20220103_L1A1228082098.tar.gz,"POLYGON((109.527171 21.093337,110.150766 20.96887,110.015145 20.374977,109.393999 20.499249,109.527171 21.093337))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220103/GF1B_PMS_E109.8_N20.7_20220103_L1A1228082098.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220103/GF1B_PMS_E109.8_N20.7_20220103_L1A1228082098_thumb.jpg,GF1B_PMS,,,,2022-01-03T03:34:29.000+0000,2022-01-03T03:34:39.000+0000,0.02424,-0.020926,,,,,,
5a3cb676-971c-bad5-6093-84473477f1a7,GF1B-PMS-LEVEL1A-1228082103,GF1B,PMS,1228082103,,730271,1,1,2022-01-03,131228,20274,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220103/GF1B_PMS_E109.4_N19.1_20220103_L1A1228082103.tar.gz,"POLYGON((109.152819 19.415251,109.769495 19.291362,109.635986 18.69751,109.021518 18.821227,109.152819 19.415251))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220103/GF1B_PMS_E109.4_N19.1_20220103_L1A1228082103.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220103/GF1B_PMS_E109.4_N19.1_20220103_L1A1228082103_thumb.jpg,GF1B_PMS,,,,2022-01-03T03:34:57.000+0000,2022-01-03T03:35:06.000+0000,0.024399,-0.020462,,,,,,
73af28ef-01c5-e24a-4ed4-375d39448643,GF1B-PMS-LEVEL1A-1228082139,GF1B,PMS,1228082139,,730269,1,1,2022-01-03,131228,20274,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220103/GF1B_PMS_E109.6_N20.2_20220103_L1A1228082139.tar.gz,"POLYGON((109.401832 20.534165,110.023076 20.40989,109.888093 19.815729,109.269218 19.939818,109.401832 20.534165))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220103/GF1B_PMS_E109.6_N20.2_20220103_L1A1228082139.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220103/GF1B_PMS_E109.6_N20.2_20220103_L1A1228082139_thumb.jpg,GF1B_PMS,,,,2022-01-03T03:34:38.000+0000,2022-01-03T03:34:48.000+0000,0.024438,-0.021156,,,,,,
9529f9b8-5b75-3a6d-1b5a-2a5be4ccac4a,GF1B-PMS-LEVEL1A-1228082128,GF1B,PMS,1228082128,,730267,1,4,2022-01-03,131228,20274,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220103/GF1B_PMS_E109.9_N21.3_20220103_L1A1228082128.tar.gz,"POLYGON((109.653241 21.652397,110.279189 21.527742,110.142731 20.933896,109.519314 21.058345,109.653241 21.652397))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220103/GF1B_PMS_E109.9_N21.3_20220103_L1A1228082128.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220103/GF1B_PMS_E109.9_N21.3_20220103_L1A1228082128_thumb.jpg,GF1B_PMS,,,,2022-01-03T03:34:20.000+0000,2022-01-03T03:34:30.000+0000,0.024138,-0.021171,,,,,,
d352652e-a5a2-4bb2-46f9-d104cd475801,GF1B-PMS-LEVEL1A-1228082122,GF1B,PMS,1228082122,,730272,1,1,2022-01-03,131228,20274,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220103/GF1B_PMS_E109.3_N18.5_20220103_L1A1228082122.tar.gz,"POLYGON((109.029073 18.855755,109.643787 18.732004,109.510905 18.138083,108.898322 18.26167,109.029073 18.855755))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220103/GF1B_PMS_E109.3_N18.5_20220103_L1A1228082122.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20220103/GF1B_PMS_E109.3_N18.5_20220103_L1A1228082122_thumb.jpg,GF1B_PMS,,,,2022-01-03T03:35:06.000+0000,2022-01-03T03:35:15.000+0000,0.024365,-0.020479,,,,,,
095c2d06-3f72-08f6-2c34-cbabf6bfb5ac,GF1B-PMS-LEVEL1A-1228081064,GF1B,PMS,1228081064,,729138,1,26,2021-12-31,131184,20230,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211231/GF1B_PMS_E104.2_N25.2_20211231_L1A1228081064.tar.gz,"POLYGON((103.998916 25.563457,104.642429 25.437489,104.500077 24.844618,103.859708 24.970319,103.998916 25.563457))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211231/GF1B_PMS_E104.2_N25.2_20211231_L1A1228081064.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211231/GF1B_PMS_E104.2_N25.2_20211231_L1A1228081064_thumb.jpg,GF1B_PMS,,,,2021-12-31T03:59:33.000+0000,2021-12-31T03:59:43.000+0000,0.025069,-0.018186,,,,,,
87c8ed77-b64b-5d44-80a0-ce9319bafcaf,GF1B-PMS-LEVEL1A-1228081059,GF1B,PMS,1228081059,,729135,1,59,2021-12-31,131184,20230,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211231/GF1B_PMS_E104.7_N26.9_20211231_L1A1228081059.tar.gz,"POLYGON((104.397341 27.238182,105.050307 27.111395,104.904895 26.518834,104.255361 26.645324,104.397341 27.238182))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211231/GF1B_PMS_E104.7_N26.9_20211231_L1A1228081059.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211231/GF1B_PMS_E104.7_N26.9_20211231_L1A1228081059_thumb.jpg,GF1B_PMS,,,,2021-12-31T03:59:06.000+0000,2021-12-31T03:59:16.000+0000,0.025778,-0.018577,,,,,,
a0caf4a8-7c51-c84c-9744-ba5533c8060b,GF1B-PMS-LEVEL1A-1228081099,GF1B,PMS,1228081099,,729137,1,21,2021-12-31,131184,20230,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211231/GF1B_PMS_E104.4_N25.8_20211231_L1A1228081099.tar.gz,"POLYGON((104.130973 26.121775,104.777346 25.995581,104.634106 25.403361,103.990967 25.529276,104.130973 26.121775))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211231/GF1B_PMS_E104.4_N25.8_20211231_L1A1228081099.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211231/GF1B_PMS_E104.4_N25.8_20211231_L1A1228081099_thumb.jpg,GF1B_PMS,,,,2021-12-31T03:59:24.000+0000,2021-12-31T03:59:34.000+0000,0.02539,-0.018365,,,,,,
f7c57ae1-47e6-eb00-9eea-7f5ab3931784,GF1B-PMS-LEVEL1A-1228081100,GF1B,PMS,1228081100,,729136,1,28,2021-12-31,131184,20230,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211231/GF1B_PMS_E104.5_N26.3_20211231_L1A1228081100.tar.gz,"POLYGON((104.263804 26.680059,104.913243 26.553608,104.768896 25.960904,104.122789 26.087066,104.263804 26.680059))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211231/GF1B_PMS_E104.5_N26.3_20211231_L1A1228081100.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211231/GF1B_PMS_E104.5_N26.3_20211231_L1A1228081100_thumb.jpg,GF1B_PMS,,,,2021-12-31T03:59:15.000+0000,2021-12-31T03:59:25.000+0000,0.025689,-0.01848,,,,,,
73222239-a99b-9126-d707-8f1d86c652a2,GF1B-PMS-LEVEL1A-1228080639,GF1B,PMS,1228080639,,728689,1,4,2021-12-30,131168,20215,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211230/GF1B_PMS_E109.6_N18.5_20211230_L1A1228080639.tar.gz,"POLYGON((109.354486 18.914975,109.984777 18.784562,109.846929 18.184447,109.218833 18.314576,109.354486 18.914975))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211230/GF1B_PMS_E109.6_N18.5_20211230_L1A1228080639.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211230/GF1B_PMS_E109.6_N18.5_20211230_L1A1228080639_thumb.jpg,GF1B_PMS,,,,2021-12-30T03:37:34.000+0000,2021-12-30T03:37:44.000+0000,8.526864,-0.015326,,,,,,
16d3ed0a-db08-84d0-f489-0017924b09ca,GF1B-PMS-LEVEL1A-1228078768,GF1B,PMS,1228078768,,726872,1,41,2021-12-26,131099,20156,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211226/GF1B_PMS_E109.1_N23.0_20211226_L1A1228078768.tar.gz,"POLYGON((108.81686 23.330493,109.451616 23.204975,109.312423 22.609884,108.680474 22.735171,108.81686 23.330493))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211226/GF1B_PMS_E109.1_N23.0_20211226_L1A1228078768.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211226/GF1B_PMS_E109.1_N23.0_20211226_L1A1228078768_thumb.jpg,GF1B_PMS,,,,2021-12-26T03:38:54.000+0000,2021-12-26T03:39:04.000+0000,0.025003,-0.017242,,,,,,
a0d231b6-eade-7728-8f1e-3c44c86c1300,GF1B-PMS-LEVEL1A-1228078781,GF1B,PMS,1228078781,,726873,1,28,2021-12-26,131099,20156,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211226/GF1B_PMS_E108.9_N22.4_20211226_L1A1228078781.tar.gz,"POLYGON((108.688766 22.771595,109.320926 22.646286,109.182628 22.051382,108.553187 22.176468,108.688766 22.771595))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211226/GF1B_PMS_E108.9_N22.4_20211226_L1A1228078781.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211226/GF1B_PMS_E108.9_N22.4_20211226_L1A1228078781_thumb.jpg,GF1B_PMS,,,,2021-12-26T03:39:04.000+0000,2021-12-26T03:39:13.000+0000,0.024759,-0.016684,,,,,,
0439375a-58ff-570a-783c-bc9aa7a10c1e,GF1B-PMS-LEVEL1A-1228077474,GF1B,PMS,1228077474,,725571,1,1,2021-12-23,131051,20112,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211223/GF1B_PMS_E105.4_N24.6_20211223_L1A1228077474.tar.gz,"POLYGON((105.179184 25.164171,105.933896 25.005746,105.768304 24.371211,105.01736 24.528907,105.179184 25.164171))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211223/GF1B_PMS_E105.4_N24.6_20211223_L1A1228077474.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211223/GF1B_PMS_E105.4_N24.6_20211223_L1A1228077474_thumb.jpg,GF1B_PMS,,,,2021-12-23T04:04:35.000+0000,2021-12-23T04:04:45.000+0000,21.190191,-0.013957,,,,,,
106ce05a-b993-20cd-434a-ad15c42b4dd6,GF1B-PMS-LEVEL1A-1228077476,GF1B,PMS,1228077476,,725569,1,5,2021-12-23,131051,20112,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211223/GF1B_PMS_E105.7_N25.8_20211223_L1A1228077476.tar.gz,"POLYGON((105.467351 26.279965,106.229027 26.120216,106.060481 25.486078,105.302807 25.645071,105.467351 26.279965))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211223/GF1B_PMS_E105.7_N25.8_20211223_L1A1228077476.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211223/GF1B_PMS_E105.7_N25.8_20211223_L1A1228077476_thumb.jpg,GF1B_PMS,,,,2021-12-23T04:04:16.000+0000,2021-12-23T04:04:27.000+0000,21.190203,-0.013336,,,,,,
13cfbd16-dcdc-2270-c5dc-835d9f3293b2,GF1B-PMS-LEVEL1A-1228077457,GF1B,PMS,1228077457,,725579,1,7,2021-12-23,131051,20112,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211223/GF1B_PMS_E104.3_N20.2_20211223_L1A1228077457.tar.gz,"POLYGON((104.072091 20.695905,104.803387 20.542122,104.64787 19.906691,103.919501 20.059852,104.072091 20.695905))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211223/GF1B_PMS_E104.3_N20.2_20211223_L1A1228077457.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211223/GF1B_PMS_E104.3_N20.2_20211223_L1A1228077457_thumb.jpg,GF1B_PMS,,,,2021-12-23T04:05:48.000+0000,2021-12-23T04:05:58.000+0000,21.189986,-0.014885,,,,,,
15c06113-c607-1663-66f5-697f495f58ed,GF1B-PMS-LEVEL1A-1228077493,GF1B,PMS,1228077493,,725566,1,1,2021-12-23,131051,20112,8.0,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211223/GF1B_PMS_E106.2_N27.4_20211223_L1A1228077493.tar.gz,"POLYGON((105.908906 27.953249,106.681748 27.791395,106.508338 27.1571,105.739858 27.318136,105.908906 27.953249))",GX,LEVEL1A,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211223/GF1B_PMS_E106.2_N27.4_20211223_L1A1228077493.jpg,/ARCHIVE/GF1B/Product/LEVEL1A/PMS/20211223/GF1B_PMS_E106.2_N27.4_20211223_L1A1228077493_thumb.jpg,GF1B_PMS,,,,2021-12-23T04:03:49.000+0000,2021-12-23T04:03:59.000+0000,21.189715,-0.013205,,,,,,
